word,N,Name,Authorship,Disputed
intention,1,Federalist No. 53,Madison,yes
intercourse,1,Federalist No. 53,Madison,yes
interior,1,Federalist No. 53,Madison,yes
internal,1,Federalist No. 53,Madison,yes
introduced,1,Federalist No. 53,Madison,yes
investigated,1,Federalist No. 53,Madison,yes
judge,1,Federalist No. 53,Madison,yes
judgment,1,Federalist No. 53,Madison,yes
judiciously,1,Federalist No. 53,Madison,yes
justify,1,Federalist No. 53,Madison,yes
laborious,1,Federalist No. 53,Madison,yes
laid,1,Federalist No. 53,Madison,yes
last,1,Federalist No. 53,Madison,yes
latitude,1,Federalist No. 53,Madison,yes
laudable,1,Federalist No. 53,Madison,yes
learnt,1,Federalist No. 53,Madison,yes
least,1,Federalist No. 53,Madison,yes
led,1,Federalist No. 53,Madison,yes
legislate,1,Federalist No. 53,Madison,yes
legislator,1,Federalist No. 53,Madison,yes
legislatures,1,Federalist No. 53,Madison,yes
liberties,1,Federalist No. 53,Madison,yes
lies,1,Federalist No. 53,Madison,yes
long,1,Federalist No. 53,Madison,yes
longer,1,Federalist No. 53,Madison,yes
longest,1,Federalist No. 53,Madison,yes
look,1,Federalist No. 53,Madison,yes
maintained,1,Federalist No. 53,Madison,yes
man's,1,Federalist No. 53,Madison,yes
mankind,1,Federalist No. 53,Madison,yes
manners,1,Federalist No. 53,Madison,yes
masters,1,Federalist No. 53,Madison,yes
measuring,1,Federalist No. 53,Madison,yes
mentioned,1,Federalist No. 53,Madison,yes
militia,1,Federalist No. 53,Madison,yes
mingled,1,Federalist No. 53,Madison,yes
monthly,1,Federalist No. 53,Madison,yes
municipal,1,Federalist No. 53,Madison,yes
mutual,1,Federalist No. 53,Madison,yes
nation,1,Federalist No. 53,Madison,yes
national,1,Federalist No. 53,Madison,yes
necessarily,1,Federalist No. 53,Madison,yes
necessity,1,Federalist No. 53,Madison,yes
need,1,Federalist No. 53,Madison,yes
negotiations,1,Federalist No. 53,Madison,yes
notice,1,Federalist No. 53,Madison,yes
novelty,1,Federalist No. 53,Madison,yes
object,1,Federalist No. 53,Madison,yes
objections,1,Federalist No. 53,Madison,yes
obliged,1,Federalist No. 53,Madison,yes
observed,1,Federalist No. 53,Madison,yes
obvious,1,Federalist No. 53,Madison,yes
occasion,1,Federalist No. 53,Madison,yes
occasions,1,Federalist No. 53,Madison,yes
occupy,1,Federalist No. 53,Madison,yes
once,1,Federalist No. 53,Madison,yes
operation,1,Federalist No. 53,Madison,yes
ourselves,1,Federalist No. 53,Madison,yes
own,1,Federalist No. 53,Madison,yes
parliament,1,Federalist No. 53,Madison,yes
participate,1,Federalist No. 53,Madison,yes
particularly,1,Federalist No. 53,Madison,yes
past,1,Federalist No. 53,Madison,yes
patriotic,1,Federalist No. 53,Madison,yes
performance,1,Federalist No. 53,Madison,yes
pernicious,1,Federalist No. 53,Madison,yes
policy,1,Federalist No. 53,Madison,yes
political,1,Federalist No. 53,Madison,yes
ports,1,Federalist No. 53,Madison,yes
possess,1,Federalist No. 53,Madison,yes
possessed,1,Federalist No. 53,Madison,yes
practice,1,Federalist No. 53,Madison,yes
practices,1,Federalist No. 53,Madison,yes
presents,1,Federalist No. 53,Madison,yes
pretend,1,Federalist No. 53,Madison,yes
pretending,1,Federalist No. 53,Madison,yes
primeval,1,Federalist No. 53,Madison,yes
principal,1,Federalist No. 53,Madison,yes
principle,1,Federalist No. 53,Madison,yes
principles,1,Federalist No. 53,Madison,yes
private,1,Federalist No. 53,Madison,yes
process,1,Federalist No. 53,Madison,yes
produced,1,Federalist No. 53,Madison,yes
proof,1,Federalist No. 53,Madison,yes
properly,1,Federalist No. 53,Madison,yes
proportional,1,Federalist No. 53,Madison,yes
proposed,1,Federalist No. 53,Madison,yes
propriety,1,Federalist No. 53,Madison,yes
prospect,1,Federalist No. 53,Madison,yes
provided,1,Federalist No. 53,Madison,yes
provision,1,Federalist No. 53,Madison,yes
publius,1,Federalist No. 53,Madison,yes
purposes,1,Federalist No. 53,Madison,yes
put,1,Federalist No. 53,Madison,yes
qualifications,1,Federalist No. 53,Madison,yes
rational,1,Federalist No. 53,Madison,yes
re,1,Federalist No. 53,Madison,yes
ready,1,Federalist No. 53,Madison,yes
reelections,1,Federalist No. 53,Madison,yes
region,1,Federalist No. 53,Madison,yes
regulating,1,Federalist No. 53,Madison,yes
regulations,1,Federalist No. 53,Madison,yes
regulatious,1,Federalist No. 53,Madison,yes
relates,1,Federalist No. 53,Madison,yes
relating,1,Federalist No. 53,Madison,yes
relation,1,Federalist No. 53,Madison,yes
relative,1,Federalist No. 53,Madison,yes
remark,1,Federalist No. 53,Madison,yes
remarked,1,Federalist No. 53,Madison,yes
reminded,1,Federalist No. 53,Madison,yes
rendered,1,Federalist No. 53,Madison,yes
representative,1,Federalist No. 53,Madison,yes
required,1,Federalist No. 53,Madison,yes
requires,1,Federalist No. 53,Madison,yes
reside,1,Federalist No. 53,Madison,yes
resided,1,Federalist No. 53,Madison,yes
respect,1,Federalist No. 53,Madison,yes
return,1,Federalist No. 53,Madison,yes
ridicule,1,Federalist No. 53,Madison,yes
rights,1,Federalist No. 53,Madison,yes
rule,1,Federalist No. 53,Madison,yes
safe,1,Federalist No. 53,Madison,yes
sanction,1,Federalist No. 53,Madison,yes
sayings,1,Federalist No. 53,Madison,yes
scene,1,Federalist No. 53,Madison,yes
searching,1,Federalist No. 53,Madison,yes
seasons,1,Federalist No. 53,Madison,yes
second,1,Federalist No. 53,Madison,yes
secure,1,Federalist No. 53,Madison,yes
seek,1,Federalist No. 53,Madison,yes
seems,1,Federalist No. 53,Madison,yes
selecting,1,Federalist No. 53,Madison,yes
senate,1,Federalist No. 53,Madison,yes
sentiment,1,Federalist No. 53,Madison,yes
septennial,1,Federalist No. 53,Madison,yes
session,1,Federalist No. 53,Madison,yes
shall,1,Federalist No. 53,Madison,yes
share,1,Federalist No. 53,Madison,yes
shortest,1,Federalist No. 53,Madison,yes
show,1,Federalist No. 53,Madison,yes
simplifying,1,Federalist No. 53,Madison,yes
small,1,Federalist No. 53,Madison,yes
snares,1,Federalist No. 53,Madison,yes
society,1,Federalist No. 53,Madison,yes
sometimes,1,Federalist No. 53,Madison,yes
sought,1,Federalist No. 53,Madison,yes
sound,1,Federalist No. 53,Madison,yes
source,1,Federalist No. 53,Madison,yes
sources,1,Federalist No. 53,Madison,yes
spread,1,Federalist No. 53,Madison,yes
spurious,1,Federalist No. 53,Madison,yes
standard,1,Federalist No. 53,Madison,yes
standing,1,Federalist No. 53,Madison,yes
stated,1,Federalist No. 53,Madison,yes
statement,1,Federalist No. 53,Madison,yes
station,1,Federalist No. 53,Madison,yes
stations,1,Federalist No. 53,Madison,yes
stone,1,Federalist No. 53,Madison,yes
subjects,1,Federalist No. 53,Madison,yes
submitted,1,Federalist No. 53,Madison,yes
subsist,1,Federalist No. 53,Madison,yes
subsists,1,Federalist No. 53,Madison,yes
suggest,1,Federalist No. 53,Madison,yes
suggested,1,Federalist No. 53,Madison,yes
suggests,1,Federalist No. 53,Madison,yes
sun,1,Federalist No. 53,Madison,yes
superior,1,Federalist No. 53,Madison,yes
supposed,1,Federalist No. 53,Madison,yes
supreme,1,Federalist No. 53,Madison,yes
sure,1,Federalist No. 53,Madison,yes
t,1,Federalist No. 53,Madison,yes
taken,1,Federalist No. 53,Madison,yes
takes,1,Federalist No. 53,Madison,yes
talents,1,Federalist No. 53,Madison,yes
task,1,Federalist No. 53,Madison,yes
taxes,1,Federalist No. 53,Madison,yes
temptations,1,Federalist No. 53,Madison,yes
term,1,Federalist No. 53,Madison,yes
theatre,1,Federalist No. 53,Madison,yes
then,1,Federalist No. 53,Madison,yes
together,1,Federalist No. 53,Madison,yes
towards,1,Federalist No. 53,Madison,yes
transact,1,Federalist No. 53,Madison,yes
transactions,1,Federalist No. 53,Madison,yes
transcendent,1,Federalist No. 53,Madison,yes
travel,1,Federalist No. 53,Madison,yes
treaties,1,Federalist No. 53,Madison,yes
triennial,1,Federalist No. 53,Madison,yes
turning,1,Federalist No. 53,Madison,yes
unalterable,1,Federalist No. 53,Madison,yes
unalterably,1,Federalist No. 53,Madison,yes
unavoidably,1,Federalist No. 53,Madison,yes
uncontrollable,1,Federalist No. 53,Madison,yes
under,1,Federalist No. 53,Madison,yes
unfair,1,Federalist No. 53,Madison,yes
uniting,1,Federalist No. 53,Madison,yes
unlimited,1,Federalist No. 53,Madison,yes
unwilling,1,Federalist No. 53,Madison,yes
unworthy,1,Federalist No. 53,Madison,yes
upright,1,Federalist No. 53,Madison,yes
usages,1,Federalist No. 53,Madison,yes
variations,1,Federalist No. 53,Madison,yes
various,1,Federalist No. 53,Madison,yes
vary,1,Federalist No. 53,Madison,yes
virtue,1,Federalist No. 53,Madison,yes
votaries,1,Federalist No. 53,Madison,yes
warrant,1,Federalist No. 53,Madison,yes
weekly,1,Federalist No. 53,Madison,yes
whatever,1,Federalist No. 53,Madison,yes
when,1,Federalist No. 53,Madison,yes
wherever,1,Federalist No. 53,Madison,yes
whether,1,Federalist No. 53,Madison,yes
whilst,1,Federalist No. 53,Madison,yes
wholly,1,Federalist No. 53,Madison,yes
whose,1,Federalist No. 53,Madison,yes
why,1,Federalist No. 53,Madison,yes
yearly,1,Federalist No. 53,Madison,yes
york,1,Federalist No. 53,Madison,yes
zeal,1,Federalist No. 53,Madison,yes
the,204,Federalist No. 54,Madison,yes
of,117,Federalist No. 54,Madison,yes
in,65,Federalist No. 54,Madison,yes
to,61,Federalist No. 54,Madison,yes
be,40,Federalist No. 54,Madison,yes
and,38,Federalist No. 54,Madison,yes
as,36,Federalist No. 54,Madison,yes
a,35,Federalist No. 54,Madison,yes
is,35,Federalist No. 54,Madison,yes
that,28,Federalist No. 54,Madison,yes
it,27,Federalist No. 54,Madison,yes
by,26,Federalist No. 54,Madison,yes
which,25,Federalist No. 54,Madison,yes
states,24,Federalist No. 54,Madison,yes
this,21,Federalist No. 54,Madison,yes
on,19,Federalist No. 54,Madison,yes
not,18,Federalist No. 54,Madison,yes
property,17,Federalist No. 54,Madison,yes
have,16,Federalist No. 54,Madison,yes
state,16,Federalist No. 54,Madison,yes
are,15,Federalist No. 54,Madison,yes
other,15,Federalist No. 54,Madison,yes
will,15,Federalist No. 54,Madison,yes
representation,14,Federalist No. 54,Madison,yes
from,13,Federalist No. 54,Madison,yes
their,12,Federalist No. 54,Madison,yes
with,12,Federalist No. 54,Madison,yes
inhabitants,11,Federalist No. 54,Madison,yes
slaves,11,Federalist No. 54,Madison,yes
they,11,Federalist No. 54,Madison,yes
all,10,Federalist No. 54,Madison,yes
constitution,10,Federalist No. 54,Madison,yes
federal,10,Federalist No. 54,Madison,yes
for,10,Federalist No. 54,Madison,yes
may,10,Federalist No. 54,Madison,yes
rule,10,Federalist No. 54,Madison,yes
them,10,Federalist No. 54,Madison,yes
an,9,Federalist No. 54,Madison,yes
each,9,Federalist No. 54,Madison,yes
his,9,Federalist No. 54,Madison,yes
or,9,Federalist No. 54,Madison,yes
but,8,Federalist No. 54,Madison,yes
case,8,Federalist No. 54,Madison,yes
no,8,Federalist No. 54,Madison,yes
ought,8,Federalist No. 54,Madison,yes
persons,8,Federalist No. 54,Madison,yes
any,7,Federalist No. 54,Madison,yes
one,7,Federalist No. 54,Madison,yes
representatives,7,Federalist No. 54,Madison,yes
same,7,Federalist No. 54,Madison,yes
some,7,Federalist No. 54,Madison,yes
being,6,Federalist No. 54,Madison,yes
considered,6,Federalist No. 54,Madison,yes
laws,6,Federalist No. 54,Madison,yes
more,6,Federalist No. 54,Madison,yes
number,6,Federalist No. 54,Madison,yes
principle,6,Federalist No. 54,Madison,yes
rights,6,Federalist No. 54,Madison,yes
taxation,6,Federalist No. 54,Madison,yes
those,6,Federalist No. 54,Madison,yes
very,6,Federalist No. 54,Madison,yes
were,6,Federalist No. 54,Madison,yes
who,6,Federalist No. 54,Madison,yes
would,6,Federalist No. 54,Madison,yes
another,5,Federalist No. 54,Madison,yes
equal,5,Federalist No. 54,Madison,yes
government,5,Federalist No. 54,Madison,yes
if,5,Federalist No. 54,Madison,yes
into,5,Federalist No. 54,Madison,yes
people,5,Federalist No. 54,Madison,yes
respect,5,Federalist No. 54,Madison,yes
southern,5,Federalist No. 54,Madison,yes
therefore,5,Federalist No. 54,Madison,yes
votes,5,Federalist No. 54,Madison,yes
wealth,5,Federalist No. 54,Madison,yes
when,5,Federalist No. 54,Madison,yes
admitted,4,Federalist No. 54,Madison,yes
been,4,Federalist No. 54,Madison,yes
census,4,Federalist No. 54,Madison,yes
character,4,Federalist No. 54,Madison,yes
choice,4,Federalist No. 54,Madison,yes
convention,4,Federalist No. 54,Madison,yes
i,4,Federalist No. 54,Madison,yes
influence,4,Federalist No. 54,Madison,yes
legislature,4,Federalist No. 54,Madison,yes
master,4,Federalist No. 54,Madison,yes
might,4,Federalist No. 54,Madison,yes
numbers,4,Federalist No. 54,Madison,yes
our,4,Federalist No. 54,Madison,yes
part,4,Federalist No. 54,Madison,yes
policy,4,Federalist No. 54,Madison,yes
proportion,4,Federalist No. 54,Madison,yes
share,4,Federalist No. 54,Madison,yes
should,4,Federalist No. 54,Madison,yes
superior,4,Federalist No. 54,Madison,yes
than,4,Federalist No. 54,Madison,yes
under,4,Federalist No. 54,Madison,yes
vote,4,Federalist No. 54,Madison,yes
we,4,Federalist No. 54,Madison,yes
alone,3,Federalist No. 54,Madison,yes
depend,3,Federalist No. 54,Madison,yes
difference,3,Federalist No. 54,Madison,yes
effect,3,Federalist No. 54,Madison,yes
founded,3,Federalist No. 54,Madison,yes
had,3,Federalist No. 54,Madison,yes
included,3,Federalist No. 54,Madison,yes
less,3,Federalist No. 54,Madison,yes
light,3,Federalist No. 54,Madison,yes
little,3,Federalist No. 54,Madison,yes
measure,3,Federalist No. 54,Madison,yes
new,3,Federalist No. 54,Madison,yes
only,3,Federalist No. 54,Madison,yes
others,3,Federalist No. 54,Madison,yes
over,3,Federalist No. 54,Madison,yes
perhaps,3,Federalist No. 54,Madison,yes
personal,3,Federalist No. 54,Madison,yes
proper,3,Federalist No. 54,Madison,yes
representative,3,Federalist No. 54,Madison,yes
resolutions,3,Federalist No. 54,Madison,yes
right,3,Federalist No. 54,Madison,yes
scale,3,Federalist No. 54,Madison,yes
several,3,Federalist No. 54,Madison,yes
single,3,Federalist No. 54,Madison,yes
slave,3,Federalist No. 54,Madison,yes
such,3,Federalist No. 54,Madison,yes
taken,3,Federalist No. 54,Madison,yes
these,3,Federalist No. 54,Madison,yes
unequal,3,Federalist No. 54,Madison,yes
advantage,2,Federalist No. 54,Madison,yes
advantages,2,Federalist No. 54,Madison,yes
against,2,Federalist No. 54,Madison,yes
aggregate,2,Federalist No. 54,Madison,yes
allotted,2,Federalist No. 54,Madison,yes
appear,2,Federalist No. 54,Madison,yes
appointment,2,Federalist No. 54,Madison,yes
article,2,Federalist No. 54,Madison,yes
at,2,Federalist No. 54,Madison,yes
both,2,Federalist No. 54,Madison,yes
brethren,2,Federalist No. 54,Madison,yes
citizens,2,Federalist No. 54,Madison,yes
committed,2,Federalist No. 54,Madison,yes
consequently,2,Federalist No. 54,Madison,yes
consider,2,Federalist No. 54,Madison,yes
contributions,2,Federalist No. 54,Madison,yes
could,2,Federalist No. 54,Madison,yes
degree,2,Federalist No. 54,Madison,yes
determined,2,Federalist No. 54,Madison,yes
does,2,Federalist No. 54,Madison,yes
efficacy,2,Federalist No. 54,Madison,yes
establishment,2,Federalist No. 54,Madison,yes
estimate,2,Federalist No. 54,Madison,yes
evidently,2,Federalist No. 54,Madison,yes
fact,2,Federalist No. 54,Madison,yes
free,2,Federalist No. 54,Madison,yes
full,2,Federalist No. 54,Madison,yes
great,2,Federalist No. 54,Madison,yes
guide,2,Federalist No. 54,Madison,yes
hands,2,Federalist No. 54,Madison,yes
has,2,Federalist No. 54,Madison,yes
he,2,Federalist No. 54,Madison,yes
himself,2,Federalist No. 54,Madison,yes
human,2,Federalist No. 54,Madison,yes
idea,2,Federalist No. 54,Madison,yes
immediately,2,Federalist No. 54,Madison,yes
importance,2,Federalist No. 54,Madison,yes
individual,2,Federalist No. 54,Madison,yes
individuals,2,Federalist No. 54,Madison,yes
interests,2,Federalist No. 54,Madison,yes
irrational,2,Federalist No. 54,Madison,yes
its,2,Federalist No. 54,Madison,yes
itself,2,Federalist No. 54,Madison,yes
labor,2,Federalist No. 54,Madison,yes
larger,2,Federalist No. 54,Madison,yes
latter,2,Federalist No. 54,Madison,yes
law,2,Federalist No. 54,Madison,yes
let,2,Federalist No. 54,Madison,yes
liberty,2,Federalist No. 54,Madison,yes
like,2,Federalist No. 54,Madison,yes
manner,2,Federalist No. 54,Madison,yes
merely,2,Federalist No. 54,Madison,yes
must,2,Federalist No. 54,Madison,yes
negroes,2,Federalist No. 54,Madison,yes
nor,2,Federalist No. 54,Madison,yes
objection,2,Federalist No. 54,Madison,yes
objects,2,Federalist No. 54,Madison,yes
obtained,2,Federalist No. 54,Madison,yes
opposite,2,Federalist No. 54,Madison,yes
possessing,2,Federalist No. 54,Madison,yes
precise,2,Federalist No. 54,Madison,yes
prevail,2,Federalist No. 54,Madison,yes
proposed,2,Federalist No. 54,Madison,yes
public,2,Federalist No. 54,Madison,yes
ready,2,Federalist No. 54,Madison,yes
reasoning,2,Federalist No. 54,Madison,yes
refused,2,Federalist No. 54,Madison,yes
regard,2,Federalist No. 54,Madison,yes
regards,2,Federalist No. 54,Madison,yes
relates,2,Federalist No. 54,Madison,yes
respects,2,Federalist No. 54,Madison,yes
shall,2,Federalist No. 54,Madison,yes
side,2,Federalist No. 54,Madison,yes
society,2,Federalist No. 54,Madison,yes
subject,2,Federalist No. 54,Madison,yes
subsequent,2,Federalist No. 54,Madison,yes
take,2,Federalist No. 54,Madison,yes
taxes,2,Federalist No. 54,Madison,yes
themselves,2,Federalist No. 54,Madison,yes
though,2,Federalist No. 54,Madison,yes
true,2,Federalist No. 54,Madison,yes
two,2,Federalist No. 54,Madison,yes
upon,2,Federalist No. 54,Madison,yes
view,2,Federalist No. 54,Madison,yes
violence,2,Federalist No. 54,Madison,yes
voluntary,2,Federalist No. 54,Madison,yes
weight,2,Federalist No. 54,Madison,yes
well,2,Federalist No. 54,Madison,yes
what,2,Federalist No. 54,Madison,yes
york,2,Federalist No. 54,Madison,yes
according,1,Federalist No. 54,Madison,yes
accordingly,1,Federalist No. 54,Madison,yes
accuracy,1,Federalist No. 54,Madison,yes
acts,1,Federalist No. 54,Madison,yes
adherence,1,Federalist No. 54,Madison,yes
adjusted,1,Federalist No. 54,Madison,yes
admission,1,Federalist No. 54,Madison,yes
admit,1,Federalist No. 54,Madison,yes
adopted,1,Federalist No. 54,Madison,yes
advocate,1,Federalist No. 54,Madison,yes
after,1,Federalist No. 54,Madison,yes
agreed,1,Federalist No. 54,Madison,yes
allowed,1,Federalist No. 54,Madison,yes
allows,1,Federalist No. 54,Madison,yes
also,1,Federalist No. 54,Madison,yes
although,1,Federalist No. 54,Madison,yes
altogether,1,Federalist No. 54,Madison,yes
america,1,Federalist No. 54,Madison,yes
among,1,Federalist No. 54,Madison,yes
amount,1,Federalist No. 54,Madison,yes
animals,1,Federalist No. 54,Madison,yes
appealed,1,Federalist No. 54,Madison,yes
application,1,Federalist No. 54,Madison,yes
applied,1,Federalist No. 54,Madison,yes
apportions,1,Federalist No. 54,Madison,yes
arising,1,Federalist No. 54,Madison,yes
ask,1,Federalist No. 54,Madison,yes
attention,1,Federalist No. 54,Madison,yes
away,1,Federalist No. 54,Madison,yes
balance,1,Federalist No. 54,Madison,yes
barbarous,1,Federalist No. 54,Madison,yes
bear,1,Federalist No. 54,Madison,yes
because,1,Federalist No. 54,Madison,yes
